h_det_time_lo,h_det_time_hi,h_time_delta_v_char_cume_mean,h_time_delta_v_char_cume_std,h_time_delta_v_char_cume_sem,h_time_delta_v_char_cume_nEns,h_time_delta_v_char_incr_mean,h_time_delta_v_char_incr_std,h_time_delta_v_char_incr_sem,h_time_delta_v_char_incr_nEns,h_time_delta_v_det_cume_mean,h_time_delta_v_det_cume_std,h_time_delta_v_det_cume_sem,h_time_delta_v_det_cume_nEns,h_time_delta_v_det_incr_mean,h_time_delta_v_det_incr_std,h_time_delta_v_det_incr_sem,h_time_delta_v_det_incr_nEns,h_time_delta_v_obs_cume_mean,h_time_delta_v_obs_cume_std,h_time_delta_v_obs_cume_sem,h_time_delta_v_obs_cume_nEns,h_time_delta_v_obs_incr_mean,h_time_delta_v_obs_incr_std,h_time_delta_v_obs_incr_sem,h_time_delta_v_obs_incr_nEns,h_time_delta_v_slew_cume_mean,h_time_delta_v_slew_cume_std,h_time_delta_v_slew_cume_sem,h_time_delta_v_slew_cume_nEns,h_time_delta_v_slew_incr_mean,h_time_delta_v_slew_incr_std,h_time_delta_v_slew_incr_sem,h_time_delta_v_slew_incr_nEns,h_time_char_cume_mean,h_time_char_cume_std,h_time_char_cume_sem,h_time_char_cume_nEns,h_time_char_incr_mean,h_time_char_incr_std,h_time_char_incr_sem,h_time_char_incr_nEns,h_time_det_cume_mean,h_time_det_cume_std,h_time_det_cume_sem,h_time_det_cume_nEns,h_time_det_incr_mean,h_time_det_incr_std,h_time_det_incr_sem,h_time_det_incr_nEns,h_time_fuel_all_mean,h_time_fuel_all_std,h_time_fuel_all_sem,h_time_fuel_all_nEns,h_time_fuel_keep_mean,h_time_fuel_keep_std,h_time_fuel_keep_sem,h_time_fuel_keep_nEns,h_time_fuel_slew_mean,h_time_fuel_slew_std,h_time_fuel_slew_sem,h_time_fuel_slew_nEns,h_time_slew_cume_mean,h_time_slew_cume_std,h_time_slew_cume_sem,h_time_slew_cume_nEns,h_time_slew_incr_mean,h_time_slew_incr_std,h_time_slew_incr_sem,h_time_slew_incr_nEns
823.5,854.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,85.33315126455261,32.35714596791086,3.235714596791086,100,4.534182743092101,7.914750834998431,0.7914750834998431,100,227.8522668357311,29.554429539575256,2.9554429539575255,100,7.371950319416007,5.281975156021377,0.5281975156021377,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
854.0,884.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,91.36443115313536,32.78107547327393,3.278107547327393,100,6.031279888582746,9.587751639753867,0.9587751639753866,100,234.2681835141571,30.464848869204328,3.0464848869204326,100,6.4159166784259245,5.401508288775279,0.5401508288775279,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
884.5,915.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,94.95882591603664,34.75326905122131,3.475326905122131,100,3.5943947629012905,8.11862276218712,0.8118622762187121,100,241.3499376003905,31.771245223438225,3.1771245223438225,100,7.0817540862333885,5.355984097953143,0.5355984097953143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
915.0,945.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,97.69394673206094,35.992829613452756,3.5992829613452755,100,2.7351208160242866,6.4048482940761,0.64048482940761,100,249.47575441868597,33.038907983253864,3.3038907983253862,100,8.125816818295478,4.854791646823918,0.4854791646823918,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
945.5,976.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,102.20741045809666,35.41389741743127,3.541389741743127,100,4.513463726035723,8.39379823055275,0.839379823055275,100,256.88893267714,33.59954195881229,3.3599541958812287,100,7.4131782584541455,4.945489952381323,0.49454899523813234,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
976.0,1006.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,106.83496589281017,36.224360796371016,3.622436079637102,100,4.627555434713548,9.150263767638556,0.9150263767638556,100,264.83095797250405,33.88938278454724,3.3889382784547237,100,7.9420252953639805,5.119293388687134,0.5119293388687134,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1006.5,1037.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,109.8947919346827,38.76588078584167,3.8765880785841667,100,3.059826041872559,6.618218984869208,0.6618218984869209,100,273.01719182855794,35.41509755321349,3.541509755321349,100,8.186233856053954,5.1411302456114125,0.5141130245611413,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1037.0,1067.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,111.63511058049828,39.70324468914089,3.9703244689140886,100,1.7403186458155446,5.102940144926796,0.5102940144926796,100,282.20251066440863,37.299933041030805,3.7299933041030804,100,9.185318835850673,4.759265128425993,0.47592651284259924,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1067.5,1098.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,113.8742397588318,40.85091920491481,4.085091920491481,100,2.2391291783334957,6.050350852941225,0.6050350852941225,100,291.6018192164818,38.48196374335186,3.848196374335186,100,9.399308552073114,4.322309534967944,0.4322309534967944,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1098.0,1128.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,116.64253529162005,41.79535636977055,4.1795356369770555,100,2.7682955327882515,6.617514210580666,0.6617514210580666,100,300.6967419596647,39.79075060346495,3.979075060346495,100,9.09492274318279,4.4790629053877,0.44790629053876996,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1128.5,1159.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,120.72889206572825,43.15042577888921,4.315042577888921,100,4.086356774108186,9.037609725835042,0.9037609725835042,100,309.3841818061067,40.88892291515434,4.0888922915154335,100,8.687439846442198,4.914181692986502,0.49141816929865023,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1159.0,1189.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,125.33654598374328,44.171846220049495,4.4171846220049495,100,4.60765391801503,7.7622597528025885,0.7762259752802588,100,318.07019712152885,41.53973786951344,4.153973786951344,100,8.686015315421933,4.8318172158871855,0.4831817215887185,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1189.5,1220.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,129.1193857110571,44.23995691941116,4.4239956919411165,100,3.7828397273138537,8.24874499553496,0.824874499553496,100,325.8221404419844,42.16498783865961,4.216498783865961,100,7.751943320455654,5.309686237666547,0.5309686237666547,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1220.0,1250.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,131.4994804417161,45.33289655923219,4.533289655923219,100,2.3800947306589793,5.609489762362012,0.5609489762362012,100,334.3106750368955,42.967138764406435,4.296713876440643,100,8.488534594911123,5.057840813739377,0.5057840813739377,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1250.5,1281.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,133.20535985468948,46.81611318040208,4.681611318040208,100,1.7058794129733994,5.632844296693272,0.5632844296693272,100,343.4891852796762,44.21688628251564,4.421688628251564,100,9.17851024278073,4.4156534174300255,0.44156534174300255,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1281.0,1311.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,136.1762858331736,47.3900409816228,4.7390040981622805,100,2.970925978484092,7.587327852136782,0.7587327852136782,100,352.8695803821151,45.40407427177848,4.540407427177848,100,9.380395102439065,4.3470403057846845,0.43470403057846846,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1311.5,1342.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,140.71484622587428,48.88236727956307,4.888236727956307,100,4.538560392700671,9.64462818123501,0.964462818123501,100,361.817924002965,46.248266944821516,4.6248266944821514,100,8.948343620849858,4.8883956719595565,0.48883956719595567,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1342.0,1372.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,144.32135328983287,49.34132072596967,4.9341320725969675,100,3.6065070639586287,7.471095447618282,0.7471095447618282,100,370.4371969970276,47.185664019678406,4.71856640196784,100,8.619272994062486,5.466204918444645,0.5466204918444645,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1372.5,1403.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,147.96731639660138,50.57300153653055,5.057300153653054,100,3.6459631067684706,8.132028681616939,0.8132028681616938,100,378.1236103472929,48.25784157714295,4.825784157714295,100,7.686413350265309,5.230936168034958,0.5230936168034959,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1403.0,1433.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,150.71547260912368,51.091756453294686,5.1091756453294686,100,2.748156212522305,6.64358124862837,0.664358124862837,100,386.7095432063147,48.87807781709461,4.887807781709461,100,8.585932859022066,4.974331090584863,0.49743310905848626,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1433.5,1464.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,153.25034694449474,51.76803787209751,5.176803787209751,100,2.534874335371067,7.117270653131624,0.7117270653131624,100,395.5305819323966,49.38332078359757,4.938332078359757,100,8.821038726081637,4.623208504760397,0.4623208504760397,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1464.0,1494.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,155.8507111702809,53.412022707294824,5.341202270729482,100,2.600364225786184,6.838360550037092,0.6838360550037093,100,404.9185844079462,50.684533208002364,5.068453320800236,100,9.388002475549754,4.762784524756958,0.4762784524756958,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1494.5,1525.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,159.65522977673584,54.79892623960012,5.479892623960012,100,3.804518606454902,8.441775052638715,0.8441775052638715,100,414.25433491885315,51.76276078237333,5.176276078237333,100,9.33575051090704,4.820232346716505,0.48202323467165054,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1525.0,1555.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,162.24486540376486,55.30670567348485,5.530670567348485,100,2.5896356270290126,6.217352941435656,0.6217352941435655,100,423.0827664923197,53.05672677890341,5.305672677890341,100,8.828431573466228,5.086403490157216,0.5086403490157216,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1555.5,1586.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,165.21909080579272,56.05452789424937,5.605452789424937,100,2.974225402027895,8.024084910082662,0.8024084910082662,100,431.3957747221664,53.91828263405631,5.391828263405631,100,8.313008229846801,4.824990309155464,0.48249903091554636,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1586.0,1616.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,167.8605636144028,57.82915056773836,5.782915056773836,100,2.641472808610021,6.4609784121675355,0.6460978412167535,100,440.71902044175266,54.683660229737356,5.468366022973735,100,9.323245719586287,4.973678290438172,0.49736782904381716,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1616.5,1647.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,169.81238912218726,57.65899181009861,5.765899181009861,100,1.9518255077844844,6.326924217992928,0.6326924217992927,100,450.3008808456972,55.43822749385878,5.543822749385878,100,9.581860403944349,4.154742222238783,0.41547422222387825,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1647.0,1677.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,170.95934936342732,57.6142812757746,5.76142812757746,100,1.1469602412400124,4.001880016086243,0.40018800160862433,100,460.16431134358885,55.99412269594281,5.599412269594281,100,9.863430497891779,4.347959349289364,0.4347959349289364,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1677.5,1708.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,173.28548872628687,58.78233556760065,5.8782335567600645,100,2.3261393628595313,6.431620680400272,0.6431620680400272,100,469.560341137509,56.824474135845044,5.682447413584504,100,9.396029793920247,4.3259751600616685,0.43259751600616686,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1708.0,1738.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,176.25342837540617,59.9310827251494,5.99310827251494,100,2.96793964911928,7.514457950290234,0.7514457950290234,100,479.80529176118085,57.54289437987197,5.754289437987197,100,10.244950623671784,4.4866461807846605,0.448664618078466,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1738.5,1769.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,177.10017078554196,60.069509787445874,6.006950978744587,100,0.8467424101357731,3.1276139752123866,0.31276139752123866,100,489.7228206670533,57.98065891320922,5.798065891320922,100,9.917528905872453,3.7936754202504637,0.37936754202504636,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
1769.0,1799.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,178.6534894344116,60.05851214208202,6.005851214208202,100,1.5533186488696535,4.7687288201064195,0.47687288201064193,100,500.1058443649174,58.51841085456811,5.851841085456811,100,10.383023697864164,4.318232480724447,0.4318232480724447,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100
