366.0,396.5,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6912877750103699,0.06912877750103699,100,0.37,0.6912877750103699,0.06912877750103699,100,0.97,1.1051303684693186,0.11051303684693185,100,0.56,0.7429126408395483,0.07429126408395484,100,0.41,0.805222850137674,0.0805222850137674,100,0.97,1.1051303684693186,0.11051303684693185,100,0.56,0.7429126408395483,0.07429126408395484,100,0.41,0.805222850137674,0.0805222850137674,100
396.5,427.0,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.29,0.5182526976156113,0.051825269761561134,100,0.29,0.5182526976156113,0.051825269761561134,100,0.83,0.9954949025535489,0.0995494902553549,100,0.56,0.8080404030302523,0.08080404030302522,100,0.27,0.5478147589295221,0.054781475892952215,100,0.83,0.9954949025535489,0.0995494902553549,100,0.56,0.8080404030302523,0.08080404030302522,100,0.27,0.5478147589295221,0.054781475892952215,100
427.0,457.5,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.37,0.6614187383758847,0.06614187383758847,100,0.37,0.6614187383758847,0.06614187383758847,100,1.03,0.9476712552783313,0.09476712552783313,100,0.86,0.9103223982122312,0.09103223982122312,100,0.17,0.37752516806863706,0.03775251680686371,100,1.03,0.9476712552783313,0.09476712552783313,100,0.86,0.9103223982122312,0.09103223982122312,100,0.17,0.37752516806863706,0.03775251680686371,100
457.5,488.0,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.23,0.4682872294787991,0.04682872294787991,100,0.23,0.4682872294787991,0.04682872294787991,100,0.8,0.8989331499509897,0.08989331499509898,100,0.58,0.7272474743090476,0.07272474743090476,100,0.22,0.4836728170358496,0.04836728170358496,100,0.8,0.8989331499509897,0.08989331499509898,100,0.58,0.7272474743090476,0.07272474743090476,100,0.22,0.4836728170358496,0.04836728170358496,100
488.0,518.5,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.529054808029367,0.0529054808029367,100,0.27,0.529054808029367,0.0529054808029367,100,0.73,0.7634980634744872,0.07634980634744873,100,0.57,0.6999999999999998,0.06999999999999998,100,0.16,0.368452949177471,0.0368452949177471,100,0.73,0.7634980634744872,0.07634980634744873,100,0.57,0.6999999999999998,0.06999999999999998,100,0.16,0.368452949177471,0.0368452949177471,100
518.5,549.0,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.39,0.584220105194208,0.058422010519420794,100,0.39,0.584220105194208,0.058422010519420794,100,0.85,0.8453676505795946,0.08453676505795946,100,0.69,0.7613783354528615,0.07613783354528615,100,0.16,0.44312936752559845,0.044312936752559845,100,0.85,0.8453676505795946,0.08453676505795946,100,0.69,0.7613783354528615,0.07613783354528615,100,0.16,0.44312936752559845,0.044312936752559845,100
549.0,579.5,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.35,0.5573204290227124,0.05573204290227124,100,0.35,0.5573204290227124,0.05573204290227124,100,0.77,0.9195409482755813,0.09195409482755813,100,0.5,0.6435381994422819,0.06435381994422819,100,0.27,0.6333333333333329,0.06333333333333328,100,0.77,0.9195409482755813,0.09195409482755813,100,0.5,0.6435381994422819,0.06435381994422819,100,0.27,0.6333333333333329,0.06333333333333328,100
579.5,610.0,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.36,0.5777000724747868,0.05777000724747868,100,0.36,0.5777000724747868,0.05777000724747868,100,0.75,0.9987365756167877,0.09987365756167878,100,0.61,0.8749603165604466,0.08749603165604466,100,0.14,0.42687494916219004,0.042687494916219,100,0.75,0.9987365756167877,0.09987365756167878,100,0.61,0.8749603165604466,0.08749603165604466,100,0.14,0.42687494916219004,0.042687494916219,100
610.0,640.5,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.547814758929522,0.0547814758929522,100,0.27,0.547814758929522,0.0547814758929522,100,0.75,0.9142530206997327,0.09142530206997326,100,0.6,0.8287754140107475,0.08287754140107476,100,0.15,0.3859920970562733,0.03859920970562733,100,0.75,0.9142530206997327,0.09142530206997326,100,0.6,0.8287754140107475,0.08287754140107476,100,0.15,0.3859920970562733,0.03859920970562733,100
640.5,671.0,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.39427724440366235,0.039427724440366234,100,0.19,0.39427724440366235,0.039427724440366234,100,0.59,0.7533762390570587,0.07533762390570588,100,0.45,0.6723244767373879,0.06723244767373879,100,0.14,0.3765875486765089,0.03765875486765089,100,0.59,0.7533762390570587,0.07533762390570588,100,0.45,0.6723244767373879,0.06723244767373879,100,0.14,0.3765875486765089,0.03765875486765089,100
671.0,701.5,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.46828722947879925,0.046828722947879924,100,0.27,0.46828722947879925,0.046828722947879924,100,0.72,0.8418354166265926,0.08418354166265926,100,0.54,0.6730002176294544,0.06730002176294544,100,0.18,0.4353101761904373,0.04353101761904373,100,0.72,0.8418354166265926,0.08418354166265926,100,0.54,0.6730002176294544,0.06730002176294544,100,0.18,0.4353101761904373,0.04353101761904373,100
701.5,732.0,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.31,0.4860685407045246,0.04860685407045246,100,0.31,0.4860685407045246,0.04860685407045246,100,0.65,0.7703468981143127,0.07703468981143127,100,0.56,0.7291893935852137,0.07291893935852137,100,0.09,0.2876234912646614,0.028762349126466143,100,0.65,0.7703468981143127,0.07703468981143127,100,0.56,0.7291893935852137,0.07291893935852137,100,0.09,0.2876234912646614,0.028762349126466143,100
732.0,762.5,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.3,0.5595813731096781,0.05595813731096781,100,0.3,0.5595813731096781,0.05595813731096781,100,0.69,0.7343656645656367,0.07343656645656367,100,0.52,0.6587407638361193,0.06587407638361194,100,0.17,0.4507009131689365,0.04507009131689365,100,0.69,0.7343656645656367,0.07343656645656367,100,0.52,0.6587407638361193,0.06587407638361194,100,0.17,0.4507009131689365,0.04507009131689365,100
762.5,793.0,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.19,0.44255913261233903,0.0442559132612339,100,0.19,0.44255913261233903,0.0442559132612339,100,0.73,0.7766152928775693,0.07766152928775692,100,0.5,0.6890192121758832,0.06890192121758833,100,0.23,0.4682872294787989,0.04682872294787989,100,0.73,0.7766152928775693,0.07766152928775692,100,0.5,0.6890192121758832,0.06890192121758833,100,0.23,0.4682872294787989,0.04682872294787989,100
793.0,823.5,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.27,0.5478147589295222,0.05478147589295222,100,0.27,0.5478147589295222,0.05478147589295222,100,0.6,0.738548945875996,0.0738548945875996,100,0.47,0.6269212893420538,0.06269212893420538,100,0.13,0.39325114703769704,0.039325114703769704,100,0.6,0.738548945875996,0.0738548945875996,100,0.47,0.6269212893420538,0.06269212893420538,100,0.13,0.39325114703769704,0.039325114703769704,100
