1281.0,1311.5,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.47183287573701665,0.04718328757370167,100,0.14,0.47183287573701665,0.04718328757370167,100,0.34,0.6066966359563967,0.06066966359563967,100,0.24,0.49482166974424774,0.04948216697442477,100,0.1,0.36237153766973906,0.03623715376697391,100,0.34,0.6066966359563967,0.06066966359563967,100,0.24,0.49482166974424774,0.04948216697442477,100,0.1,0.36237153766973906,0.03623715376697391,100
1311.5,1342.0,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.16,0.39491720139745257,0.03949172013974526,100,0.16,0.39491720139745257,0.03949172013974526,100,0.35,0.6092717958449426,0.06092717958449426,100,0.29,0.5737524894864674,0.05737524894864674,100,0.06,0.2777979790634141,0.027779797906341407,100,0.35,0.6092717958449426,0.06092717958449426,100,0.29,0.5737524894864674,0.05737524894864674,100,0.06,0.2777979790634141,0.027779797906341407,100
1342.0,1372.5,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.17,0.4277023415055067,0.042770234150550666,100,0.17,0.4277023415055067,0.042770234150550666,100,0.42,0.6384957068585254,0.06384957068585254,100,0.32,0.5295319068800669,0.05295319068800669,100,0.1,0.3623715376697392,0.036237153766973916,100,0.42,0.6384957068585254,0.06384957068585254,100,0.32,0.5295319068800669,0.05295319068800669,100,0.1,0.3623715376697392,0.036237153766973916,100
1372.5,1403.0,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.399368187885502,0.039936818788550196,100,0.11,0.399368187885502,0.039936818788550196,100,0.34,0.5898125023079692,0.05898125023079692,100,0.27,0.5659532050470522,0.05659532050470521,100,0.07,0.25643239997624295,0.025643239997624294,100,0.34,0.5898125023079692,0.05898125023079692,100,0.27,0.5659532050470522,0.05659532050470521,100,0.07,0.25643239997624295,0.025643239997624294,100
1403.0,1433.5,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.37,0.6138963160572692,0.06138963160572693,100,0.29,0.5182526976156113,0.051825269761561134,100,0.08,0.3387439663632023,0.033874396636320234,100,0.37,0.6138963160572692,0.06138963160572693,100,0.29,0.5182526976156113,0.051825269761561134,100,0.08,0.3387439663632023,0.033874396636320234,100
1433.5,1464.0,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.1,0.33333333333333315,0.03333333333333331,100,0.1,0.33333333333333315,0.03333333333333331,100,0.35,0.538891492235719,0.053889149223571894,100,0.24,0.4948216697442475,0.04948216697442475,100,0.11,0.31446603773522036,0.031446603773522035,100,0.35,0.538891492235719,0.053889149223571894,100,0.24,0.4948216697442475,0.04948216697442475,100,0.11,0.31446603773522036,0.031446603773522035,100
1464.0,1494.5,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.14,0.40251733132897793,0.040251733132897795,100,0.14,0.40251733132897793,0.040251733132897795,100,0.45,0.7159792333764039,0.0715979233376404,100,0.23,0.468287229478799,0.0468287229478799,100,0.22,0.5610235955354063,0.05610235955354063,100,0.45,0.7159792333764039,0.0715979233376404,100,0.23,0.468287229478799,0.0468287229478799,100,0.22,0.5610235955354063,0.05610235955354063,100
1494.5,1525.0,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.13,0.36666666666666636,0.03666666666666664,100,0.13,0.36666666666666636,0.03666666666666664,100,0.32,0.5839607015973771,0.05839607015973771,100,0.21,0.4560480215720688,0.04560480215720688,100,0.11,0.39936818788550205,0.0399368187885502,100,0.32,0.5839607015973771,0.05839607015973771,100,0.21,0.4560480215720688,0.04560480215720688,100,0.11,0.39936818788550205,0.0399368187885502,100
1525.0,1555.5,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.09,0.2876234912646614,0.028762349126466143,100,0.09,0.2876234912646614,0.028762349126466143,100,0.29,0.5737524894864675,0.05737524894864675,100,0.19,0.4425591326123388,0.04425591326123388,100,0.1,0.3892494720807613,0.038924947208076134,100,0.29,0.5737524894864675,0.05737524894864675,100,0.19,0.4425591326123388,0.04425591326123388,100,0.1,0.3892494720807613,0.038924947208076134,100
1555.5,1586.0,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.47,0.7028800779936818,0.07028800779936818,100,0.31,0.5064233865696235,0.05064233865696235,100,0.16,0.44312936752559856,0.04431293675255986,100,0.47,0.7028800779936818,0.07028800779936818,100,0.31,0.5064233865696235,0.05064233865696235,100,0.16,0.44312936752559856,0.04431293675255986,100
1586.0,1616.5,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.05,0.21904291355759078,0.021904291355759078,100,0.05,0.21904291355759078,0.021904291355759078,100,0.36,0.6438520439863918,0.06438520439863918,100,0.23,0.5835281060112278,0.05835281060112278,100,0.13,0.3379976689896308,0.03379976689896308,100,0.36,0.6438520439863918,0.06438520439863918,100,0.23,0.5835281060112278,0.05835281060112278,100,0.13,0.3379976689896308,0.03379976689896308,100
1616.5,1647.0,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.37321967966993574,0.03732196796699357,100,0.11,0.37321967966993574,0.03732196796699357,100,0.45,0.7299508769967218,0.07299508769967218,100,0.25,0.5751591786697668,0.057515917866976685,100,0.2,0.49236596391733045,0.04923659639173304,100,0.45,0.7299508769967218,0.07299508769967218,100,0.25,0.5751591786697668,0.057515917866976685,100,0.2,0.49236596391733045,0.04923659639173304,100
1647.0,1677.5,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.3450955072018603,0.03450955072018603,100,0.11,0.3450955072018603,0.03450955072018603,100,0.36,0.5777000724747868,0.05777000724747868,100,0.25,0.5,0.05,100,0.11,0.3450955072018603,0.03450955072018603,100,0.36,0.5777000724747868,0.05777000724747868,100,0.25,0.5,0.05,100,0.11,0.3450955072018603,0.03450955072018603,100
1677.5,1708.0,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.12,0.3265986323710906,0.03265986323710906,100,0.12,0.3265986323710906,0.03265986323710906,100,0.4,0.6356417261637276,0.06356417261637276,100,0.28,0.49400445751066235,0.04940044575106624,100,0.12,0.4089898865164358,0.040898988651643584,100,0.4,0.6356417261637276,0.06356417261637276,100,0.28,0.49400445751066235,0.04940044575106624,100,0.12,0.4089898865164358,0.040898988651643584,100
1708.0,1738.5,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.02,0.14070529413628963,0.014070529413628963,100,0.02,0.14070529413628963,0.014070529413628963,100,0.25,0.519809599951771,0.0519809599951771,100,0.19,0.4648231987117318,0.046482319871173176,100,0.06,0.238683256575942,0.0238683256575942,100,0.25,0.519809599951771,0.0519809599951771,100,0.19,0.4648231987117318,0.046482319871173176,100,0.06,0.238683256575942,0.0238683256575942,100
1738.5,1769.0,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.11,0.34509550720186033,0.034509550720186036,100,0.11,0.34509550720186033,0.034509550720186036,100,0.33,0.5695115752497343,0.05695115752497343,100,0.19,0.44255913261233887,0.04425591326123389,100,0.14,0.4025173313289777,0.040251733132897774,100,0.33,0.5695115752497343,0.05695115752497343,100,0.19,0.44255913261233887,0.04425591326123389,100,0.14,0.4025173313289777,0.040251733132897774,100
1769.0,1799.5,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.31,0.5448565745851717,0.05448565745851717,100,0.19,0.4648231987117315,0.04648231987117315,100,0.12,0.3265986323710906,0.03265986323710906,100,0.31,0.5448565745851717,0.05448565745851717,100,0.19,0.4648231987117315,0.04648231987117315,100,0.12,0.3265986323710906,0.03265986323710906,100
